AudioID,ecstacy,joy,serenity,love,admiration,trust,acceptance,submission,terror,fear,apprehension,awe,amazement,surprise,distraction,disapproval,grief,sadness,pensiveness,remorse,loathing,disgust,boredom,contempt,rage,anger,annoyance,aggresiveness,vigilance,anticipation,interest,optimism,speaker ID,gender,age,ageClass,mbtiSingle,mbtiDouble,lang
3594,0,0.142857143,0.333333333,0,0.095238095,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.142857143,0,0.047619048,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3595,0.090909091,0.181818182,0.409090909,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0.045454545,0,0,0,0,0,0,0,0.045454545,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3596,0,0.086956522,0.260869565,0,0,0.043478261,0,0,0,0,0.043478261,0,0,0.130434783,0,0.043478261,0.043478261,0.043478261,0,0,0.043478261,0.043478261,0.130434783,0,0,0,0,0,0,0.043478261,0.043478261,0,speaker12,female,25岁,Youth,none,none,me
3597,0.090909091,0,0.363636364,0,0,0.045454545,0.045454545,0,0,0.045454545,0,0,0,0,0,0.136363636,0,0,0,0,0.045454545,0,0,0.045454545,0.045454545,0,0,0,0,0.090909091,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3598,0.136363636,0.045454545,0.409090909,0,0,0,0,0,0,0.045454545,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.136363636,0.090909091,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3599,0.095238095,0.142857143,0.380952381,0.047619048,0,0,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0.047619048,0,0,0,0,0.047619048,0,0.047619048,0.047619048,0,0,speaker12,female,25岁,Youth,none,none,me
3600,0.136363636,0.227272727,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0.045454545,0,0,0,0.045454545,0,0,0.181818182,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3601,0.136363636,0.227272727,0.272727273,0,0,0,0.045454545,0,0.045454545,0.045454545,0,0,0,0,0,0.045454545,0,0.045454545,0,0,0,0,0,0,0,0.045454545,0,0,0,0.045454545,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3602,0.090909091,0.090909091,0.318181818,0.045454545,0,0,0.136363636,0,0,0,0,0,0,0,0.045454545,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3603,0,0.227272727,0.272727273,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0,0.045454545,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3604,0,0.095238095,0.142857143,0,0,0.238095238,0,0,0,0,0,0.142857143,0,0.047619048,0,0.095238095,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0,0.047619048,0.047619048,0.047619048,speaker12,female,25岁,Youth,none,none,me
3605,0,0.090909091,0.272727273,0,0.045454545,0,0.045454545,0,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0.090909091,0.272727273,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3606,0,0.05,0.4,0.15,0,0.05,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.15,0.05,0,speaker12,female,25岁,Youth,none,none,me
3607,0.043478261,0.086956522,0.260869565,0,0,0,0.043478261,0.130434783,0,0,0,0.086956522,0.043478261,0,0.043478261,0,0,0.043478261,0,0,0.043478261,0,0,0,0,0,0.086956522,0,0,0.043478261,0.043478261,0,speaker12,female,25岁,Youth,none,none,me
3608,0.047619048,0.095238095,0.428571429,0,0,0.047619048,0,0,0,0,0,0.095238095,0,0,0.047619048,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0.095238095,0.047619048,0,speaker12,female,25岁,Youth,none,none,me
3609,0,0,0.5,0.090909091,0,0,0,0,0.045454545,0,0,0.090909091,0,0,0.045454545,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.136363636,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3610,0.095238095,0.142857143,0.19047619,0,0,0.047619048,0.047619048,0.047619048,0.047619048,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.095238095,0.047619048,0,speaker12,female,25岁,Youth,none,none,me
3611,0,0.090909091,0.272727273,0,0.045454545,0,0.090909091,0,0,0,0.136363636,0,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0,0.090909091,0.045454545,0,0,0,0,0.090909091,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3612,0.083333333,0.041666667,0.25,0,0,0,0,0.083333333,0,0,0,0,0,0,0.041666667,0.125,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0.125,0.166666667,0,speaker12,female,25岁,Youth,none,none,me
3613,0.041666667,0.25,0.291666667,0,0,0,0.041666667,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0.041666667,0.041666667,speaker12,female,25岁,Youth,none,none,me
3614,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0.095238095,0,0.047619048,0,0,0.142857143,0.047619048,0.047619048,0,0,0.095238095,0.047619048,0,0,0.047619048,0,0,speaker12,female,25岁,Youth,none,none,me
3615,0,0,0.285714286,0,0,0,0,0,0,0,0.047619048,0,0,0.142857143,0.047619048,0.047619048,0,0.047619048,0,0,0.095238095,0,0.047619048,0.142857143,0,0,0,0,0,0.047619048,0.047619048,0,speaker12,female,25岁,Youth,none,none,me
3616,0,0,0.619047619,0,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0.047619048,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3617,0,0.086956522,0.391304348,0,0,0,0.086956522,0,0,0,0,0,0,0.086956522,0,0.043478261,0.043478261,0,0.043478261,0,0.043478261,0,0,0.086956522,0,0,0,0,0,0,0.086956522,0,speaker12,female,25岁,Youth,none,none,me
3618,0,0.047619048,0.380952381,0.142857143,0,0,0.047619048,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0,0.047619048,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3619,0,0,0.428571429,0,0,0,0,0.047619048,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.238095238,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3620,0,0.095238095,0.380952381,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.285714286,0,speaker12,female,25岁,Youth,none,none,me
3621,0,0.090909091,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0,0,0,0,0,0.045454545,0.136363636,0.227272727,0,speaker12,female,25岁,Youth,none,none,ce
3622,0,0,0.318181818,0,0,0.090909091,0.045454545,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0.136363636,0.045454545,0,0.136363636,0,0,0,0,0,0,0,0,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3623,0.136363636,0.227272727,0.227272727,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0.090909091,0.045454545,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3624,0,0,0.428571429,0,0.047619048,0.095238095,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0.142857143,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3625,0.136363636,0.045454545,0.181818182,0,0,0.045454545,0,0.045454545,0,0,0,0,0.045454545,0,0,0.136363636,0.090909091,0,0,0,0,0,0.045454545,0,0,0,0,0.090909091,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3626,0,0.047619048,0.238095238,0.142857143,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0.142857143,0,0,0,0,0.095238095,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3627,0,0.210526316,0.315789474,0,0,0.052631579,0,0.052631579,0,0.105263158,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894737,0.052631579,0,speaker12,female,25岁,Youth,none,none,me
3628,0,0.095238095,0.333333333,0,0,0.047619048,0.142857143,0,0,0.047619048,0,0,0.047619048,0,0.142857143,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0.047619048,0,speaker12,female,25岁,Youth,none,none,me
3629,0.047619048,0.142857143,0.238095238,0,0,0,0.047619048,0,0,0,0,0,0.047619048,0,0.19047619,0,0,0,0,0,0,0.095238095,0,0.047619048,0,0.047619048,0,0,0,0,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3630,0.05,0.25,0.25,0,0,0.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.05,0.1,0,speaker12,female,25岁,Youth,none,none,me
3631,0.047619048,0.047619048,0.380952381,0,0,0,0.047619048,0.142857143,0,0,0.047619048,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0.047619048,0,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3632,0.045454545,0,0.363636364,0.045454545,0,0.045454545,0,0,0.136363636,0.090909091,0,0,0,0.045454545,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3633,0,0.272727273,0.454545455,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3634,0.045454545,0.045454545,0.318181818,0,0,0,0.045454545,0,0,0,0,0.045454545,0,0.045454545,0.090909091,0,0,0,0,0,0,0.045454545,0,0,0.136363636,0,0,0,0.090909091,0.045454545,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3635,0.045454545,0,0.545454545,0.045454545,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0.045454545,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3636,0.045454545,0.090909091,0.363636364,0,0,0,0.045454545,0,0,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0.090909091,0,0,0.045454545,0,0.045454545,0,0,0,0.045454545,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3637,0.045454545,0,0.363636364,0,0,0,0,0,0,0.045454545,0,0,0.090909091,0.045454545,0,0.045454545,0,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0.136363636,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3638,0.045454545,0,0.318181818,0.090909091,0,0,0,0,0,0,0,0.045454545,0,0.045454545,0,0.045454545,0,0,0,0.045454545,0,0.045454545,0.136363636,0,0.045454545,0,0,0,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3639,0,0.045454545,0.409090909,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.045454545,0.045454545,0,0,0,0.090909091,0,0,0,0,0,0,0,0.136363636,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3640,0,0.142857143,0.238095238,0,0,0.095238095,0,0,0,0,0,0,0.047619048,0,0,0,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0,0,0,0.285714286,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3641,0,0.045454545,0.454545455,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0.045454545,0,0,0,0.136363636,0,0,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3642,0.142857143,0,0.238095238,0,0,0,0.095238095,0,0,0,0,0,0,0.047619048,0,0,0,0.095238095,0,0.047619048,0,0,0.047619048,0.142857143,0,0,0,0,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3643,0.181818182,0.045454545,0.181818182,0,0,0.090909091,0,0,0,0.136363636,0,0.045454545,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3644,0.19047619,0.19047619,0.142857143,0.047619048,0.047619048,0.047619048,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.047619048,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3645,0,0.045454545,0.5,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0.045454545,0,0,0,0.090909091,0,0,0.045454545,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3646,0,0.19047619,0.333333333,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0.142857143,0,0.047619048,0,0,0.047619048,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3647,0.043478261,0.086956522,0.304347826,0,0,0,0,0,0,0,0.086956522,0,0,0.173913043,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0.173913043,0,0,0.086956522,0,speaker228,male,Youth,Youth,none,none,me
3648,0,0.043478261,0.304347826,0,0,0,0.086956522,0,0,0,0,0,0,0,0.130434783,0,0,0,0,0.043478261,0,0.086956522,0,0,0.043478261,0,0.043478261,0,0,0.043478261,0.173913043,0,speaker12,female,25岁,Youth,none,none,me
3649,0.043478261,0.086956522,0.304347826,0.043478261,0.043478261,0.043478261,0,0,0.043478261,0,0,0,0.086956522,0.086956522,0,0,0,0,0,0,0,0,0.130434783,0,0,0,0,0,0,0,0.086956522,0,speaker229,male,Youth,Youth,none,none,me
3650,0,0.363636364,0.318181818,0,0,0,0.045454545,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0.090909091,0.045454545,0,speaker12,female,25岁,Youth,none,none,me
3651,0,0.095238095,0.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.047619048,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0.095238095,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3652,0,0.142857143,0.333333333,0.047619048,0,0.047619048,0,0,0.047619048,0,0,0,0,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3653,0,0,0.5,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0.090909091,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3654,0,0.095238095,0.380952381,0,0.047619048,0.047619048,0.047619048,0.142857143,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3655,0,0.090909091,0.409090909,0,0,0.045454545,0.045454545,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0.045454545,0,0,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3656,0.142857143,0,0.285714286,0,0,0.142857143,0.047619048,0.047619048,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0.047619048,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3657,0.130434783,0.217391304,0.260869565,0,0,0,0.043478261,0.086956522,0,0,0,0,0,0.043478261,0,0.043478261,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0.043478261,0.086956522,0,speaker12,female,25岁,Youth,none,none,me
3658,0.083333333,0.166666667,0.291666667,0,0,0.083333333,0,0,0,0.041666667,0,0,0,0.041666667,0,0,0,0,0,0,0.125,0,0,0.041666667,0,0,0,0,0,0.041666667,0.083333333,0,speaker12,female,25岁,Youth,none,none,mc
3659,0.181818182,0.181818182,0.136363636,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0.045454545,0,0,0,0,0,0.090909091,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3660,0,0,0.523809524,0,0,0,0.095238095,0,0,0,0.142857143,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3661,0.090909091,0.181818182,0.363636364,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.045454545,0,0,0.090909091,0.045454545,0.045454545,0,0,0,0,0,0,0,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3662,0,0.238095238,0.142857143,0,0,0,0.095238095,0,0.047619048,0,0,0,0,0,0,0,0.047619048,0,0,0,0.142857143,0.047619048,0.047619048,0,0,0,0.047619048,0,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3663,0,0.1,0.35,0,0,0,0.05,0,0,0,0,0.15,0,0,0,0.05,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.2,0,speaker12,female,25岁,Youth,none,none,me
3664,0,0.181818182,0.272727273,0,0,0,0,0,0,0,0,0,0,0.045454545,0.136363636,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0.136363636,0.045454545,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3665,0,0,0.227272727,0,0,0.181818182,0,0,0,0,0.045454545,0,0,0.136363636,0.090909091,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0.136363636,0.045454545,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3666,0.047619048,0.142857143,0.142857143,0,0,0.142857143,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0,0.095238095,0.047619048,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3667,0.045454545,0,0.272727273,0,0.136363636,0.136363636,0,0,0,0.090909091,0,0,0.045454545,0,0,0.045454545,0,0.045454545,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3668,0.045454545,0.136363636,0.181818182,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0,0.045454545,0.045454545,0.045454545,0.090909091,0,0,0,0.045454545,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3669,0,0,0.363636364,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.045454545,0.181818182,0,0,0.045454545,0,0,0,0.045454545,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3670,0,0.142857143,0.19047619,0,0,0.047619048,0.142857143,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0.238095238,0.095238095,0,0,0,0,0,0,0,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3671,0.045454545,0,0.363636364,0,0,0.136363636,0,0,0,0,0,0,0,0,0.090909091,0.136363636,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3672,0.047619048,0.142857143,0.19047619,0,0,0,0.047619048,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0.047619048,0.047619048,0.142857143,0,0,0,0,0.047619048,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3673,0,0,0.454545455,0,0.045454545,0,0,0,0,0,0,0,0,0,0.045454545,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0.090909091,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3674,0.047619048,0.047619048,0.380952381,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0.047619048,0.142857143,0.047619048,0,0,0,0,0,0.047619048,0,0.047619048,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3675,0,0.136363636,0.454545455,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0.045454545,0,0,0,0.090909091,0,0,0.045454545,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3677,0.043478261,0,0.347826087,0,0,0.043478261,0.043478261,0,0,0.086956522,0.043478261,0,0,0,0,0.130434783,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0.043478261,0.130434783,0.043478261,speaker12,female,25岁,Youth,none,none,me
3678,0.1,0.15,0.45,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,speaker12,female,25岁,Youth,none,none,me
3679,0.090909091,0,0.5,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0.045454545,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3680,0.142857143,0.142857143,0.285714286,0.047619048,0,0,0,0.047619048,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3681,0.045454545,0,0.545454545,0,0,0,0.045454545,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0.090909091,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3682,0,0.095238095,0.476190476,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0.047619048,0.047619048,0,0,0,0,0,0,0,0.095238095,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3683,0,0.181818182,0.409090909,0,0,0,0,0.045454545,0,0,0,0,0.090909091,0,0.045454545,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3684,0.142857143,0.047619048,0.238095238,0,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0.047619048,0,0,0,0,0.047619048,0,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3685,0.136363636,0.045454545,0.272727273,0,0,0.045454545,0.045454545,0,0,0.227272727,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3686,0,0.19047619,0.333333333,0,0,0,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0,0.047619048,0,0,0.142857143,0,0,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3687,0.136363636,0.090909091,0.409090909,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3688,0,0.047619048,0.523809524,0,0,0,0,0,0.047619048,0,0,0.047619048,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3689,0.125,0.125,0.208333333,0,0,0.041666667,0,0.041666667,0,0,0,0,0.041666667,0,0,0.125,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0.166666667,0,speaker12,female,25岁,Youth,none,none,me
3690,0.12,0.04,0.28,0,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.04,0,0,0,0,0,0.08,0.04,0.08,0.12,speaker12,female,25岁,Youth,none,none,me
3691,0,0.055555556,0.333333333,0,0,0.055555556,0,0.055555556,0,0,0,0,0,0.222222222,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0.111111111,0.111111111,0,speaker12,female,25岁,Youth,none,none,me
3692,0.095238095,0,0.285714286,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0.047619048,0.095238095,0,0,0,0.047619048,0.142857143,0,0,0,0,0,0.047619048,0.047619048,0.142857143,0,speaker12,female,25岁,Youth,none,none,me
3693,0.090909091,0,0.272727273,0,0,0,0.136363636,0,0,0,0,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0.136363636,0.136363636,0,speaker12,female,25岁,Youth,none,none,me
3694,0,0.045454545,0.318181818,0,0,0,0.045454545,0,0,0,0.136363636,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0,0,0,0.045454545,0.045454545,0,0.045454545,0.045454545,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3695,0,0.363636364,0.272727273,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0.045454545,0,0,0,0,0,0,0.090909091,0.090909091,0,speaker12,female,25岁,Youth,none,none,me
3696,0.045454545,0.181818182,0.318181818,0.136363636,0,0.045454545,0.045454545,0.090909091,0,0,0.045454545,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,speaker12,female,25岁,Youth,none,none,ce
3697,0,0.166666667,0.25,0,0.041666667,0.041666667,0.083333333,0.041666667,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0.041666667,0.166666667,0,0,speaker12,female,25岁,Youth,none,none,ce
3698,0.045454545,0.090909091,0.181818182,0.136363636,0.045454545,0.045454545,0.181818182,0.090909091,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0.045454545,0,0,speaker12,female,25岁,Youth,none,none,ce
3699,0.043478261,0,0.391304348,0,0,0,0.043478261,0,0,0,0.043478261,0,0.086956522,0.086956522,0,0,0,0,0,0,0,0.043478261,0,0,0.043478261,0,0,0.043478261,0.130434783,0.043478261,0,0,speaker12,female,25岁,Youth,none,none,me
3700,0.047619048,0.19047619,0.380952381,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.095238095,0.047619048,0,speaker12,female,25岁,Youth,none,none,me
3701,0,0.173913043,0.47826087,0,0,0.086956522,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0,0.086956522,0.086956522,0,speaker12,female,25岁,Youth,none,none,me
3702,0,0.217391304,0.260869565,0,0,0.130434783,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0,0.043478261,0,0.043478261,0,0.043478261,0,0,0,0,0,0.043478261,0.130434783,0,speaker12,female,25岁,Youth,none,none,me
3703,0,0,0.375,0,0,0.083333333,0,0,0,0.083333333,0,0,0.041666667,0.083333333,0,0,0,0.083333333,0.041666667,0,0.041666667,0,0,0,0.041666667,0.041666667,0,0,0,0,0.083333333,0,speaker12,female,25岁,Youth,none,none,mc
3704,0,0.19047619,0.238095238,0,0,0,0.142857143,0,0,0,0,0,0,0,0.095238095,0,0,0.047619048,0,0,0.095238095,0,0,0,0,0.047619048,0.047619048,0,0,0,0.095238095,0,speaker12,female,25岁,Youth,none,none,me
3705,0,0.043478261,0.304347826,0,0,0,0.086956522,0,0,0,0,0,0,0,0.043478261,0,0,0.043478261,0,0,0,0,0.043478261,0.043478261,0,0.043478261,0,0,0,0.217391304,0.130434783,0,speaker12,female,25岁,Youth,none,none,me
3706,0,0.045454545,0.363636364,0.045454545,0,0,0.090909091,0.090909091,0,0.045454545,0.090909091,0,0,0.045454545,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0.090909091,0,speaker12,female,25岁,Youth,none,none,mc
